eta,f,fPrime,fDoublePrime
5.48,3.7606356578,0.996744736769,0.00683138164648
5.49,3.7706034446,0.996812411774,0.00670396301639
5.5,3.78057190182,0.996878822858,0.00657859310369
5.51,3.79054101691,0.996943990378,0.00645524595403
5.52,3.80051077755,0.997007934433,0.00633389580103
5.53,3.81048117159,0.997070674865,0.00621451706784
5.54,3.8204521871,0.997132231261,0.00609708436849
5.55,3.83042381233,0.997192622955,0.00598157250926
5.56,3.84039603574,0.997251869031,0.00586795648998
5.57,3.85036884596,0.997309988322,0.00575621150519
5.58,3.86034223181,0.997366999416,0.00564631294529
5.59,3.87031618231,0.997422920654,0.00553823639765
5.6,3.88029068665,0.997477770136,0.00543195764755
5.61,3.8902657342,0.997531565719,0.00532745267916
5.62,3.90024131451,0.997584325023,0.0052246976764
5.63,3.91021741731,0.997636065427,0.00512366902374
5.64,3.92019403248,0.99768680408,0.00502434330696
5.65,3.93017115011,0.997736557892,0.00492669731381
5.66,3.94014876041,0.997785343548,0.00483070803467
5.67,3.95012685381,0.997833177499,0.00473635266306
5.68,3.96010542085,0.997880075972,0.0046436085962
5.69,3.97008445226,0.997926054967,0.00455245343539
5.7,3.98006393893,0.997971130263,0.00446286498646
5.71,3.99004387191,0.998015317416,0.00437482126004
5.72,4.00002424237,0.998058631765,0.00428830047189
5.73,4.01000504168,0.99810108843,0.00420328104308
5.74,4.01998626133,0.998142702319,0.00411974160016
5.75,4.02996789297,0.998183488125,0.00403766097531
5.76,4.03994992838,0.998223460331,0.00395701820635
5.77,4.04993235951,0.998262633212,0.00387779253679
5.78,4.05991517843,0.998301020837,0.00379996341577
5.79,4.06989837736,0.998338637068,0.00372351049799
5.8,4.07988194864,0.998375495567,0.00364841364357
5.81,4.08986588479,0.998411609794,0.00357465291786
5.82,4.0998501784,0.998446993013,0.0035022085912
5.83,4.10983482225,0.998481658289,0.00343106113869
5.84,4.11981980922,0.998515618494,0.00336119123983
5.85,4.12980513232,0.998548886308,0.0032925797782
5.86,4.13979078468,0.998581474221,0.00322520784102
5.87,4.14977675957,0.998613394535,0.00315905671872
5.88,4.15976305039,0.998644659363,0.00309410790448
5.89,4.16974965062,0.998675280639,0.00303034309368
5.9,4.17973655389,0.998705270111,0.00296774418335
5.91,4.18972375395,0.998734639349,0.00290629327157
5.92,4.19971124465,0.998763399744,0.00284597265683
5.93,4.20969901995,0.998791562512,0.00278676483738
5.94,4.21968707394,0.998819138693,0.0027286525105
5.95,4.22967540081,0.998846139156,0.0026716185718
5.96,4.23966399484,0.998872574602,0.00261564611438
5.97,4.24965285045,0.998898455561,0.0025607184281
5.98,4.25964196214,0.998923792398,0.00250681899871
5.99,4.26963132452,0.998948595314,0.00245393150698
6,4.2796209323,0.998972874348,0.00240203982782
6.01,4.28961078029,0.998996639377,0.00235112802937
6.02,4.29960086341,0.999019900122,0.00230118037201
6.03,4.30959117665,0.999042666146,0.00225218130741
6.04,4.31958171511,0.999064946859,0.00220411547754
6.05,4.329572474,0.999086751516,0.00215696771362
6.06,4.33956344859,0.999108089223,0.00211072303505
6.07,4.34955463426,0.999128968938,0.00206536664839
6.08,4.35954602647,0.999149399468,0.0020208839462
6.09,4.36953762078,0.999169389481,0.00197726050598
6.1,4.37952941282,0.999188947495,0.00193448208896
6.11,4.38952139832,0.999208081892,0.001892534639
6.12,4.39951357307,0.999226800912,0.00185140428138
6.13,4.40950593298,0.999245112656,0.0018110773216
6.14,4.41949847399,0.999263025091,0.00177154024414
6.15,4.42949119217,0.999280546049,0.00173277971129
6.16,4.43948408364,0.99929768323,0.00169478256183
6.17,4.44947714458,0.999314444201,0.00165753580979
6.18,4.45947037129,0.999330836404,0.00162102664316
6.19,4.46946376011,0.999346867151,0.00158524242261
6.2,4.47945730745,0.999362543628,0.00155017068015
6.21,4.48945100982,0.999377872898,0.00151579911783
6.22,4.49944486378,0.999392861903,0.00148211560639
6.23,4.50943886595,0.999407517464,0.0014491081839
6.24,4.51943301304,0.999421846281,0.00141676505443
6.25,4.52942730181,0.99943585494,0.00138507458664
6.26,4.53942172909,0.99944954991,0.00135402531246
6.27,4.54941629178,0.999462937546,0.00132360592561
6.28,4.55941098684,0.999476024091,0.00129380528031
6.29,4.56940581128,0.999488815678,0.00126461238976
6.3,4.57940076219,0.999501318329,0.00123601642482
6.31,4.5893958367,0.99951353796,0.00120800671255
6.32,4.59939103202,0.999525480382,0.00118057273478
6.33,4.60938634541,0.999537151299,0.00115370412666
6.34,4.61938177416,0.999548556315,0.00112739067529
6.35,4.62937731566,0.99955970093,0.00110162231819
6.36,4.63937296733,0.999570590545,0.00107638914192
6.37,4.64936872664,0.999581230464,0.00105168138059
6.38,4.65936459113,0.999591625892,0.00102748941444
6.39,4.66936055836,0.99960178194,0.00100380376835
6.4,4.67935662598,0.999611703624,0.000980615110399
6.41,4.68935279167,0.999621395868,0.000957914250407
6.42,4.69934905315,0.999630863505,0.00093569213847
6.43,4.70934540821,0.999640111277,0.000913939863498
6.44,4.71934185466,0.999649143839,0.000892648651754
6.45,4.72933839038,0.999657965758,0.000871809865392
6.46,4.73933501329,0.999666581516,0.000851415000995
6.47,4.74933172134,0.99967499551,0.000831455688116
6.48,4.75932851254,0.999683212054,0.000811923687817
6.49,4.76932538494,0.999691235381,0.000792810891215
6.5,4.77932233662,0.999699069642,0.000774109318024
6.51,4.78931936571,0.999706718912,0.000755811115104
6.52,4.79931647039,0.999714187184,0.000737908555012
6.53,4.80931364887,0.999721478376,0.000720394034553
6.54,4.81931089938,0.999728596333,0.000703260073343
6.55,4.82930822023,0.999735544822,0.000686499312363
6.56,4.83930560973,0.999742327539,0.000670104512533
6.57,4.84930306624,0.999748948108,0.000654068553274
6.58,4.85930058816,0.999755410083,0.000638384431089
6.59,4.86929817392,0.999761716946,0.000623045258141
6.6,4.87929582199,0.999767872115,0.000608044260839
6.61,4.88929353087,0.999773878937,0.00059337477843
6.62,4.89929129909,0.999779740694,0.000579030261599
6.63,4.90928912521,0.999785460604,0.000565004271067
6.64,4.91928700784,0.99979104182,0.000551290476209
6.65,4.9292849456,0.999796487433,0.000537882653667
6.66,4.93928293715,0.999801800472,0.000524774685977
6.67,4.94928098117,0.999806983906,0.000511960560198
6.68,4.9592790764,0.999812040643,0.000499434366554
6.69,4.96927722157,0.999816973534,0.000487190297082
6.7,4.97927541547,0.99982178537,0.000475222644286
6.71,4.98927365689,0.999826478889,0.000463525799797
6.72,4.99927194466,0.999831056771,0.000452094253053
6.73,5.00927027765,0.999835521641,0.000440922589971
6.74,5.01926865473,0.999839876071,0.000430005491641
6.75,5.02926707481,0.999844122582,0.000419337733024
6.76,5.03926553683,0.99984826364,0.000408914181653
6.77,5.04926403974,0.999852301662,0.00039872979636
6.78,5.05926258252,0.999856239016,0.000388779625992
6.79,5.06926116419,0.999860078019,0.00037905880815
6.8,5.07925978376,0.999863820941,0.000369562567933
6.81,5.0892584403,0.999867470004,0.000360286216697
6.82,5.09925713286,0.999871027383,0.00035122515081
6.83,5.10925586054,0.999874495209,0.000342374850437
6.84,5.11925462247,0.999877875568,0.000333730878318
6.85,5.12925341777,0.9998811705,0.000325288878564
6.86,5.1392522456,0.999884382004,0.000317044575465
6.87,5.14925110514,0.999887512036,0.000308993772302
6.88,5.15924999558,0.999890562511,0.000301132350176
6.89,5.16924891613,0.999893535301,0.000293456266843
6.9,5.17924786603,0.999896432241,0.000285961555563
6.91,5.18924684453,0.999899255124,0.000278644323956
6.92,5.19924585089,0.999902005706,0.000271500752873
6.93,5.20924488441,0.999904685705,0.000264527095276
6.94,5.21924394438,0.999907296802,0.000257719675126
6.95,5.22924303012,0.999909840641,0.000251074886288
6.96,5.23924214097,0.99991231883,0.000244589191441
6.97,5.24924127628,0.999914732943,0.000238259121005
6.98,5.25924043542,0.99991708452,0.000232081272072
6.99,5.26923961777,0.999919375065,0.000226052307354
7,5.27923882272,0.999921606051,0.00022016895414
7.01,5.2892380497,0.999923778919,0.000214428003266
7.02,5.29923729811,0.999925895076,0.000208826308088
7.03,5.30923656741,0.999927955899,0.000203360783482
7.04,5.31923585705,0.999929962735,0.000198028404837
7.05,5.32923516649,0.999931916901,0.000192826207074
7.06,5.33923449522,0.999933819683,0.000187751283664
7.07,5.34923384272,0.999935672341,0.000182800785671
7.08,5.3592332085,0.999937476105,0.000177971920792
7.09,5.36923259208,0.999939232176,0.000173261952417
7.1,5.37923199299,0.999940941731,0.000168668198699
7.11,5.38923141077,0.999942605919,0.000164188031631
7.12,5.39923084496,0.999944225862,0.00015981887614
7.13,5.40923029514,0.999945802658,0.000155558209184
7.14,5.41922976087,0.999947337379,0.000151403558873
7.15,5.42922924175,0.999948831074,0.000147352503585
7.16,5.43922873736,0.999950284767,0.000143402671107
7.17,5.44922824732,0.999951699457,0.000139551737778
7.18,5.45922777123,0.999953076124,0.000135797427646
7.19,5.46922730871,0.99995441572,0.000132137511636
7.2,5.47922685942,0.999955719181,0.000128569806731
7.21,5.48922642298,0.999956987417,0.000125092175156
7.22,5.49922599905,0.999958221318,0.000121702523584
7.23,5.5092255873,0.999959421754,0.000118398802344
7.24,5.51922518738,0.999960589574,0.00011517900464
7.25,5.52922479898,0.999961725607,0.000112041165788
7.26,5.53922442179,0.999962830664,0.000108983362453
7.27,5.54922405549,0.999963905535,0.000106003711906
7.28,5.5592236998,0.999964950992,0.000103100371286
7.29,5.56922335442,0.99996596779,0.000100271536872
7.3,5.57922301906,0.999966956665,9.75154433666e-05
7.31,5.58922269346,0.999967918336,9.48303631935e-05
7.32,5.59922237734,0.999968853504,9.22146057974e-05
7.33,5.60922207045,0.999969762854,8.96665169596e-05
7.34,5.61922177252,0.999970647054,8.71844781219e-05
7.35,5.6292214833,0.999971506758,8.47669057205e-05
7.36,5.63922120257,0.999972342602,8.24122505292e-05
7.37,5.64922093008,0.999973155208,8.0118997013e-05
7.38,5.6592206656,0.999973945182,7.78856626912e-05
7.39,5.66922040891,0.999974713116,7.57107975095e-05
7.4,5.67922015979,0.999975459588,7.35929832225e-05
7.41,5.68921991803,0.999976185161,7.15308327847e-05
7.42,5.69921968343,0.999976890386,6.95229897515e-05
7.43,5.70921945577,0.999977575798,6.75681276894e-05
7.44,5.71921923488,0.99997824192,6.56649495944e-05
7.45,5.72921902055,0.999978889265,6.38121873209e-05
7.46,5.7392188126,0.999979518328,6.20086010187e-05
7.47,5.74921861086,0.999980129596,6.02529785789e-05
7.48,5.75921841514,0.999980723544,5.85441350888e-05
7.49,5.76921822527,0.999981300631,5.68809122957e-05
7.5,5.77921804109,0.99998186131,5.52621780789e-05
7.51,5.78921786244,0.999982406019,5.36868259308e-05
7.52,5.79921768916,0.999982935188,5.21537744456e-05
7.53,5.8092175211,0.999983449232,5.06619668174e-05
7.54,5.8192173581,0.999983948561,4.92103703458e-05
7.55,5.82921720002,0.99998443357,4.77979759501e-05
7.56,5.83921704672,0.999984904648,4.6423797691e-05
7.57,5.84921689807,0.999985362171,4.50868723015e-05
7.58,5.85921675392,0.999985806506,4.37862587242e-05
7.59,5.86921661416,0.999986238014,4.25210376578e-05
7.6,5.87921647864,0.999986657042,4.12903111101e-05
7.61,5.88921634726,0.999987063932,4.00932019597e-05
7.62,5.89921621988,0.999987459015,3.89288535246e-05
7.63,5.9092160964,0.999987842615,3.77964291385e-05
7.64,5.9192159767,0.999988215048,3.66951117343e-05
7.65,5.92921586066,0.999988576619,3.56241034352e-05
7.66,5.93921574819,0.999988927628,3.45826251526e-05
7.67,5.94921563918,0.999989268367,3.35699161911e-05
7.68,5.95921553353,0.99998959912,3.25852338612e-05
7.69,5.96921543113,0.999989920163,3.16278530978e-05
7.7,5.9792153319,0.999990231765,3.06970660863e-05
7.71,5.98921523574,0.99999053419,2.97921818956e-05
7.72,5.99921514255,0.999990827693,2.89125261166e-05
7.73,6.00921505226,0.999991112523,2.80574405089e-05
7.74,6.01921496478,0.999991388922,2.72262826524e-05
7.75,6.02921488001,0.999991657126,2.64184256065e-05
7.76,6.03921479789,0.999991917366,2.56332575747e-05
7.77,6.04921471833,0.999992169865,2.4870181576e-05
7.78,6.05921464126,0.999992414841,2.41286151219e-05
7.79,6.06921456661,0.999992652507,2.34079899003e-05
7.8,6.07921449429,0.999992883069,2.2707751464e-05
7.81,6.08921442424,0.999993106728,2.20273589264e-05
7.82,6.0992143564,0.999993323681,2.13662846624e-05
7.83,6.1092142907,0.999993534117,2.07240140144e-05
7.84,6.11921422706,0.999993738222,2.01000450052e-05
7.85,6.12921416544,0.999993936177,1.94938880553e-05
7.86,6.13921410577,0.999994128157,1.89050657061e-05
7.87,6.14921404798,0.999994314334,1.83331123487e-05
7.88,6.15921399203,0.999994494874,1.77775739571e-05
7.89,6.16921393786,0.999994669939,1.72380078279e-05
7.9,6.17921388542,0.999994839686,1.67139823239e-05
7.91,6.18921383464,0.999995004269,1.62050766233e-05
7.92,6.19921378548,0.999995163837,1.57108804741e-05
7.93,6.2092137379,0.999995318534,1.52309939526e-05
7.94,6.21921369184,0.999995468503,1.47650272277e-05
7.95,6.22921364726,0.99999561388,1.43126003288e-05
7.96,6.2392136041,0.999995754799,1.38733429197e-05
7.97,6.24921356234,0.99999589139,1.34468940755e-05
7.98,6.25921352192,0.999996023778,1.30329020655e-05
7.99,6.2692134828,0.999996152088,1.26310241395e-05
8,6.27921344494,0.999996276438,1.22409263188e-05
8.01,6.28921340831,0.999996396945,1.18622831917e-05
8.02,6.29921337287,0.999996513721,1.14947777128e-05
8.03,6.30921333858,0.999996626876,1.11381010068e-05
8.04,6.3192133054,0.999996736518,1.07919521758e-05
8.05,6.3292132733,0.99999684275,1.04560381117e-05
8.06,6.33921324224,0.999996945672,1.0130073311e-05
8.07,6.3492132122,0.999997045383,9.81377969513e-06
8.08,6.35921318314,0.999997141979,9.50688643298e-06
8.09,6.36921315503,0.999997235552,9.20912976843e-06
8.1,6.37921312784,0.999997326191,8.92025285081e-06
8.11,6.38921310154,0.999997413985,8.64000556924e-06
8.12,6.39921307611,0.999997499019,8.36814439044e-06
8.13,6.40921305151,0.999997581375,8.10443220002e-06
8.14,6.41921302773,0.999997661134,7.84863814718e-06
8.15,6.42921300473,0.999997738374,7.60053749273e-06
8.16,6.43921298249,0.99999781317,7.35991146051e-06
8.17,6.44921296098,0.999997885596,7.12654709187e-06
8.18,6.45921294019,0.999997955724,6.90023710346e-06
8.19,6.46921292009,0.999998023624,6.68077974804e-06
8.2,6.47921290066,0.999998089362,6.46797867842e-06
8.21,6.48921288187,0.999998153005,6.26164281433e-06
8.22,6.49921286371,0.999998214616,6.06158621229e-06
8.23,6.50921284616,0.999998274257,5.86762793828e-06
8.24,6.51921282919,0.999998331988,5.67959194337e-06
8.25,6.52921281279,0.999998387868,5.49730694197e-06
8.26,6.53921279694,0.999998441953,5.32060629296e-06
8.27,6.54921278162,0.999998494298,5.14932788338e-06
8.28,6.55921276682,0.999998544957,4.98331401479e-06
8.29,6.56921275252,0.999998593981,4.82241129218e-06
8.3,6.5792127387,0.999998641422,4.66647051544e-06
8.31,6.58921272534,0.999998687327,4.51534657324e-06
8.32,6.59921271244,0.999998731744,4.36889833936e-06
8.33,6.60921269997,0.99999877472,4.22698857143e-06
8.34,6.61921268793,0.999998816299,4.08948381195e-06
8.35,6.62921267629,0.999998856524,3.9562542916e-06
8.36,6.63921266505,0.999998895438,3.82717383479e-06
8.37,6.6492126542,0.999998933081,3.70211976742e-06
8.38,6.65921264371,0.999998969493,3.58097282677e-06
8.39,6.66921263358,0.999999004713,3.46361707346e-06
8.4,6.6792126238,0.999999038778,3.34993980557e-06
8.41,6.68921261435,0.999999071724,3.23983147464e-06
8.42,6.69921260523,0.999999103586,3.13318560377e-06
8.43,6.70921259642,0.999999134399,3.02989870758e-06
8.44,6.71921258792,0.999999164195,2.92987021412e-06
8.45,6.7292125797,0.999999193007,2.83300238858e-06
8.46,6.73921257177,0.999999220865,2.73920025886e-06
8.47,6.74921256412,0.9999992478,2.64837154292e-06
8.48,6.75921255673,0.999999273842,2.56042657783e-06
8.49,6.76921254959,0.999999299018,2.47527825061e-06
8.5,6.7792125427,0.999999323357,2.39284193062e-06
8.51,6.78921253606,0.999999346884,2.3130354037e-06
8.52,6.79921252964,0.999999369626,2.23577880784e-06
8.53,6.80921252345,0.999999391608,2.16099457046e-06
8.54,6.81921251747,0.999999412854,2.08860734716e-06
8.55,6.8292125117,0.999999433388,2.01854396203e-06
8.56,6.83921250613,0.999999453232,1.95073334938e-06
8.57,6.84921250076,0.99999947241,1.88510649696e-06
8.58,6.85921249558,0.999999490941,1.82159639053e-06
8.59,6.86921249058,0.999999508848,1.76013795979e-06
8.6,6.87921248576,0.999999526151,1.70066802574e-06
8.61,6.8892124811,0.999999542868,1.64312524924e-06
8.62,6.89921247661,0.999999559019,1.58745008094e-06
8.63,6.90921247228,0.999999574623,1.53358471241e-06
8.64,6.9192124681,0.999999589697,1.48147302851e-06
8.65,6.92921246407,0.999999604258,1.431060561e-06
8.66,6.93921246018,0.999999618324,1.38229444325e-06
8.67,6.94921245644,0.999999631909,1.33512336616e-06
8.68,6.95921245282,0.999999645031,1.28949753514e-06
8.69,6.96921244934,0.999999657704,1.24536862825e-06
8.7,6.97921244597,0.999999669943,1.20268975533e-06
8.71,6.98921244273,0.999999681763,1.16141541828e-06
8.72,6.99921243961,0.999999693176,1.12150147223e-06
8.73,7.0092124366,0.999999704197,1.08290508782e-06
8.74,7.01921243369,0.999999714839,1.0455847144e-06
8.75,7.02921243089,0.999999725113,1.00950004419e-06
8.76,7.03921242819,0.999999735033,9.74611977357e-07
8.77,7.04921242559,0.999999744609,9.40882588018e-07
8.78,7.05921242308,0.999999753854,9.08275091135e-07
8.79,7.06921242067,0.999999762778,8.76753810244e-07
8.8,7.07921241834,0.999999771393,8.4628414606e-07
8.81,7.08921241609,0.999999779707,8.16832545884e-07
8.82,7.09921241393,0.999999787733,7.88366473831e-07
8.83,7.10921241185,0.999999795478,7.60854381836e-07
8.84,7.11921240984,0.999999802953,7.34265681426e-07
8.85,7.12921240791,0.999999810166,7.08570716246e-07
8.86,7.13921240604,0.999999817127,6.83740735311e-07
8.87,7.14921240425,0.999999823844,6.59747866976e-07
8.88,7.15921240252,0.999999830325,6.36565093593e-07
8.89,7.16921240085,0.999999836578,6.14166226855e-07
8.9,7.17921239925,0.999999842611,5.925258838e-07
8.91,7.1892123977,0.999999848431,5.71619463459e-07
8.92,7.19921239622,0.999999854045,5.51423124137e-07
8.93,7.20921239478,0.999999859461,5.31913761304e-07
8.94,7.21921239341,0.999999864686,5.13068986092e-07
8.95,7.22921239208,0.999999869725,4.94867104373e-07
8.96,7.2392123908,0.999999874585,4.77287096403e-07
8.97,7.24921238957,0.999999879273,4.60308597031e-07
8.98,7.25921238838,0.999999883793,4.43911876446e-07
8.99,7.26921238724,0.999999888153,4.28077821447e-07
9,7.27921238615,0.999999892357,4.12787917236e-07
9.01,7.28921238509,0.99999989641,3.9802422971e-07
9.02,7.29921238407,0.999999900319,3.83769388242e-07
9.03,7.3092123831,0.999999904087,3.7000656894e-07
9.04,7.31921238216,0.999999907721,3.56719478369e-07
9.05,7.32921238125,0.999999911223,3.43892337732e-07
9.06,7.33921238038,0.9999999146,3.31509867482e-07
9.07,7.34921237954,0.999999917855,3.19557272377e-07
9.08,7.35921237874,0.999999920992,3.0802022694e-07
9.09,7.36921237796,0.999999924017,2.96884861342e-07
9.1,7.37921237722,0.999999926931,2.86137747672e-07
9.11,7.3892123765,0.999999929741,2.75765886597e-07
9.12,7.39921237581,0.999999932448,2.65756694402e-07
9.13,7.40921237515,0.999999935057,2.56097990396e-07
9.14,7.41921237451,0.999999937571,2.46777984675e-07
9.15,7.4292123739,0.999999939994,2.37785266233e-07
9.16,7.43921237331,0.999999942328,2.29108791416e-07
9.17,7.44921237275,0.999999944577,2.20737872702e-07
9.18,7.4592123722,0.999999946744,2.12662167806e-07
9.19,7.46921237168,0.999999948831,2.04871669094e-07
9.2,7.47921237118,0.999999950842,1.97356693309e-07
9.21,7.4892123707,0.999999952779,1.90107871586e-07
9.22,7.49921237023,0.999999954645,1.83116139758e-07
9.23,7.50921236979,0.999999956442,1.76372728947e-07
9.24,7.51921236936,0.999999958173,1.69869156424e-07
9.25,7.52921236895,0.99999995984,1.63597216737e-07
9.26,7.53921236856,0.999999961446,1.57548973095e-07
9.27,7.54921236818,0.999999962992,1.51716749011e-07
9.28,7.55921236782,0.999999964481,1.46093120182e-07
9.29,7.56921236747,0.999999965915,1.40670906609e-07
9.3,7.57921236714,0.999999967295,1.35443164957e-07
9.31,7.58921236682,0.999999968624,1.30403181129e-07
9.32,7.59921236651,0.999999969904,1.25544463066e-07
9.33,7.60921236621,0.999999971136,1.20860733758e-07
9.34,7.61921236593,0.999999972321,1.16345924466e-07
9.35,7.62921236566,0.999999973463,1.11994168142e-07
9.36,7.6392123654,0.999999974562,1.07799793043e-07
9.37,7.64921236515,0.999999975619,1.03757316543e-07
9.38,7.65921236491,0.999999976637,9.98614391258e-08
9.39,7.66921236468,0.999999977617,9.61070385557e-08
9.4,7.67921236447,0.99999997856,9.24891642286e-08
9.41,7.68921236426,0.999999979467,8.90030316897e-08
9.42,7.69921236405,0.999999980341,8.56440173179e-08
9.43,7.70921236386,0.999999981181,8.24076531713e-08
9.44,7.71921236368,0.999999981989,7.92896219879e-08
9.45,7.7292123635,0.999999982767,7.62857523391e-08
9.46,7.73921236333,0.999999983515,7.33920139301e-08
9.47,7.74921236317,0.999999984235,7.0604513044e-08
9.48,7.75921236302,0.999999984928,6.79194881247e-08
9.49,7.76921236287,0.999999985594,6.53333054956e-08
9.5,7.77921236273,0.999999986235,6.28424552091e-08
9.51,7.7892123626,0.999999986851,6.0443547024e-08
9.52,7.79921236247,0.999999987444,5.81333065068e-08
9.53,7.80921236234,0.999999988014,5.59085712533e-08
9.54,7.81921236223,0.999999988562,5.37662872268e-08
9.55,7.82921236212,0.999999989089,5.17035052105e-08
9.56,7.83921236201,0.999999989597,4.9717377369e-08
9.57,7.84921236191,0.999999990084,4.78051539177e-08
9.58,7.85921236181,0.999999990553,4.59641798957e-08
9.59,7.86921236172,0.999999991004,4.41918920391e-08
9.6,7.87921236163,0.999999991437,4.24858157529e-08
9.61,7.88921236155,0.999999991854,4.08435621772e-08
9.62,7.89921236147,0.999999992254,3.92628253461e-08
9.63,7.90921236139,0.999999992639,3.77413794353e-08
9.64,7.91921236132,0.999999993009,3.62770760974e-08
9.65,7.92921236125,0.999999993365,3.4867841881e-08
9.66,7.93921236119,0.999999993707,3.35116757309e-08
9.67,7.94921236113,0.999999994035,3.2206646569e-08
9.68,7.95921236107,0.999999994351,3.09508909506e-08
9.69,7.96921236101,0.999999994654,2.97426107963e-08
9.7,7.97921236096,0.999999994946,2.85800711959e-08
9.71,7.98921236091,0.999999995226,2.74615982827e-08
9.72,7.99921236087,0.999999995495,2.63855771754e-08
9.73,8.00921236082,0.999999995754,2.53504499866e-08
9.74,8.01921236078,0.999999996002,2.43547138952e-08
9.75,8.02921236074,0.999999996241,2.33969192803e-08
9.76,8.03921236071,0.99999999647,2.24756679163e-08
9.77,8.04921236067,0.999999996691,2.15896112255e-08
9.78,8.05921236064,0.999999996902,2.07374485877e-08
9.79,8.06921236061,0.999999997106,1.99179257045e-08
9.8,8.07921236058,0.999999997301,1.9129833017e-08
9.81,8.08921236056,0.999999997488,1.83720041745e-08
9.82,8.09921236053,0.999999997668,1.7643314554e-08
9.83,8.10921236051,0.999999997841,1.69426798274e-08
9.84,8.11921236049,0.999999998007,1.62690545757e-08
9.85,8.12921236047,0.999999998167,1.56214309488e-08
9.86,8.13921236045,0.99999999832,1.49988373697e-08
9.87,8.14921236044,0.999999998467,1.44003372806e-08
9.88,8.15921236042,0.999999998608,1.38250279311e-08
9.89,8.16921236041,0.999999998743,1.32720392059e-08
9.9,8.1792123604,0.999999998873,1.27405324916e-08
9.91,8.18921236038,0.999999998998,1.22296995809e-08
9.92,8.19921236038,0.999999999118,1.17387616136e-08
9.93,8.20921236037,0.999999999233,1.12669680524e-08
9.94,8.21921236036,0.999999999343,1.08135956929e-08
9.95,8.22921236035,0.999999999449,1.0377947707e-08
9.96,8.23921236035,0.999999999551,9.95935271783e-09
9.97,8.24921236034,0.999999999649,9.5571639064e-09
9.98,8.25921236034,0.999999999742,9.17075814735e-09
9.99,8.26921236034,0.999999999832,8.79953517448e-09
10,8.27921236034,0.999999999918,8.44291677408e-09
